"shutdown_id";"words_str";"tags_str"
1243;ул.набережная,р.свияги,83;O,O,Number
1244;к.маркса,12-16;O,Range
1245;с.,арское;O,Street
1246;дачная,/толбухина,пг,1,пер.,с.,лазо,38-44,2,пер.,с.,лазо,38-46,дачная,61-73,чайковского,72-82,1,пер.,дачный16-40,2,пер.,дачный,16-34,кулибина,36-50.;Street,O,Street,Street,Street,O,Street,Range,Street,Street,O,Street,Range,Street,Range,Street,Range,Street,Street,Range,Street,Street,Street,Range,Street,Range
1247;ульяновск,г,авиастроителей,пр-кт,д.,27,29,ульяновск,г,ульяновский,пр-кт,д.,19,ульяновск,г,фестивальный,б-р,д.,26;Street,Street,Street,Street,Street,Number,Number,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number
1248;ульяновск,г,дзержинского,ул,д.,68,66,62,74,70,50,29,15,43,64,27,54,45,52,46,60,58,72,56,ульяновск,г,бородина,пер,д.,20;Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number
1249;ульяновск,г,немировича-данченко,ул,д.,9,30,10,16,24,18,20,7,14,43,22,35,39,23,11,21,41,27,29,32,25,33,6,8,34,37,28,26,19,31,12,ульяновск,г,толбухина,ул,д.,24,26,22,30,ульяновск,г,глинки,ул,д.,16,36,5,21,27,12,30,46,28,17,9,26,29,34,24,6,48,15,32,11,40,10,19,44,50,8,18,22,20,31,23,38,14,7,25,42,13,ульяновск,г,пархоменко,2,пер,д.,20,9,6,8,3,7,11,16,26,5,2,10,15,12,1,4,14,18,24,22,17,13,ульяновск,г,пархоменко,1,пер,д.,10,12,1,25,8,18,7,11,3,6,5,13,4,20,22,24,16,2,19,14,15,23,21,9,17,ульяновск,г,баумана,ул,д.,27,24,26,28,23,30,25,29,ульяновск,г,пархоменко,ул,д.,23,25,27,29;Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number,Number,Number,Street,Street,Number,Number,Number,Street,Street,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Street,Number,Street,Number,Street,Number,Street,Street,Street,Number,Street,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Street,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number
1250;ульяновск,г,розы,люксембург,ул,д.,36,32,34,30;Street,Street,Street,Street,Street,Street,Number,Number,Number,Number
1251;ульяновск,г,розы,люксембург,ул,д.,34,36,30,32;Street,Street,Street,Street,Street,Street,Number,Number,Number,Number
1252;поливенское,шоссе,водовод,№5,гафурова,5,5а,14,16,18,нариманова,70а,72,74,76.;Street,O,O,O,Street,Street,Street,Number,Number,Number,Street,Number,Number,Number,Number
1253;ульяновск,г,энтузиастов,ул,д.,7,ульяновск,г,урицкого,ул,д.,108;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number
1254;ульяновск,г,3,интернационала,ул,д.,0,ульяновск,г,минаева,ул,д.,0,20,20/,12,сентября,22,24,26,28,30,32,34,36,36.1,38,38/1,40,42,42кв.2,44,46,5,7,7а,ульяновск,г,льва,толстого,ул,д.,20,ульяновск,г,железной,дивизии,ул,д.,0,ульяновск,г,карла,либкнехта,ул,д.,0/ул.ж.дивизии,12,14,15,20,22,22кв.,130,24,24/5а,стр.1,ульяновск,г,12,сентября,ул,д.,106а;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,O,Number,Number,Number,Number,Number,Number,Number,Number,Number,O,Street,Street,Number,Street,Street,Street,Number
1255;лаишевка,подгородная,каменка,каменка.;Street,Street,Street,O
1256;закрытие,по,письму,для,ук,ефремова,16,18,20,стасова,8;O,Street,O,O,Street,Street,Number,Number,Number,Street,Street
1257;лаишевка,подгородная,каменка,каменка.;Street,Street,Street,O
1259;гафурова,5,5а,14,16,18,нариманова,70а,72,74,76,пониженном,давлении,ул.,казанская,бородина,дзержинского,рейна,скринского,хвалынская,(частн.,дома).;Street,Street,Street,Number,Number,Number,Street,Number,Number,Number,Number,O,O,Street,Street,Street,Street,Street,Street,Street,O,O
1260;ульяновск,г,московское,ш,д.,0,1,1а,5,5а,ульяновск,г,станкостроителей,ул,д.,2а,ульяновск,г,минаева,ул,д.,46,ульяновск,г,промышленная,ул,д.,2б,ульяновск,г,рябикова,ул,д.,134;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number
1261;ульяновск,г,московское,ш,д.,0,1,1а,5,5а,ульяновск,г,станкостроителей,ул,д.,2а,ульяновск,г,минаева,ул,д.,46,ульяновск,г,промышленная,ул,д.,2б,ульяновск,г,рябикова,ул,д.,134;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number
1262;ульяновск,г,станкостроителей,ул,д.,2а,ульяновск,г,минаева,ул,д.,46,ульяновск,г,промышленная,ул,д.,2б,ульяновск,г,рябикова,ул,д.,134;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number
1263;льяновск,г,рябикова,ул,д.,134;Street,Street,Street,Street,Street,Number
1264;льяновск,г,рябикова,ул,д.,134;Street,Street,Street,Street,Street,Number
1265;ленина,17-53,(нечётн.,дома);Street,Range,Odd,O
1266;ульяновск,г,придорожная,ул,д.,23,ульяновск,г,сельдинский,4,пер,д.,6,2,8,26,7,22,1,15,9,5,18,35,4,13,19,21,17,27,30,24,31,33,11,20,34,23,3,29,16,10,28,32,ульяновск,г,грибоедова,ул,д.,2,28,41,3,4,14,27,29,8,20,32,7,10,34,49,6,23,26,30,45,51,22,25,1,5,11,16,31,37,15,17,39,43,33,13,12,35,9,19,18,24,47,ульяновск,г,сельдинская,ул,д.,57,56,53,59,49,55,61,54,51,60,62,ульяновск,г,отважный,проезд,д.,9,15,ульяновск,г,сельдинский,5,пер,дачный,п,придорожная,ул,д.,21,дачный,п,дачный,ул,д.,25;Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Number,Street,Number,Street,Street,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Number,Street,Street,Number,Number,Number,Street,Number,Number,Street,Number,Number,Number,Street,Number,Number,Number,Number,Number,Number,Number,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number
1267;ул.некрасова,2,воды,ул,к.маркса,41-127.я,попова,1-37;O,Street,O,Street,O,Range,Street,Range
1268;воды,ул,к.маркса,41-127а.,1я,попова1-37;O,Street,O,Range,O,Range
1269;воды,ул,к.маркса,43-127а,1япопова,1-37;O,Street,O,Range,O,Range
1270;ульяновск,г,карла,либкнехта,ул,д.,20,16,18;Street,Street,Street,Street,Street,Street,Number,Number,Number
1271;нргог;O
1272;ул.,расковой,(частн.,дома);Street,Street,O,O
1273;;
1274;пер.,прокофьева,3,п.пригородный,вырыпаевка,:,пригородная,ташлинская,агрономическая,прокофьева;Street,Street,Street,O,Street,O,Street,Street,Street,Street
1275;ленина,45,з-ки,ленина,23-51;Street,Number,O,Street,Range
1276;с.,карлинское,советская,11,с.,карлинское;O,Street,Street,Number,O,Street
1277;северная,7,северная,1-13;Street,Street,Street,Range
1278;пр.,гая,51,з-ки,пр.гая,47-57,варейкиса,1,инзенская,39,41,локомотивная,126-154,8,3;O,Street,Number,O,O,Range,Street,Street,Street,Number,Number,Street,Range,Street,Street
1279;ульяновск,г,карсунская,ул,д.,3;Street,Street,Street,Street,Street,Street
1280;пер.,прокофьева,3,п.,пригородный,вырыпаека,:,ташлинская,пригородная,агрономическая,прокофьева.;Street,Street,Street,O,Street,O,O,Street,Street,Street,O
1281;с.,карлинское,ул.,советская,11,переврезка,/с,с.,карлинское.;O,Street,Street,Street,Number,O,O,O,O
1282;ульяновск,г,александра,матросова,ул,д.,22;Street,Street,Street,Street,Street,Street,Number
1283;ульяновск,г,отрадная,ул,д.,77,79,75;Street,Street,Street,Street,Street,Number,Number,Number
1284;ульяновск,г,отрадная,ул,д.,77,79,75;Street,Street,Street,Street,Street,Number,Number,Number
1285;ульяновск,г,пушкарева,ул,д.,8,12,16,18,14,20,ульяновск,г,аблукова,ул,д.,29;Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number
1286;д200;Number
1287;вырыпаевские,сады,установка,безогневой,врезки,пригородный,п.,вырыпаевка;O,O,O,O,O,Street,O,Street
1288;ульяновск,г,минаева,ул,д.,46,ульяновск,г,рябикова,ул,д.,0,30,38а,46,46в,48,48кв.63,50,54,56,58,60а,70,ульяновск,г,кузоватовская,ул,д.,19,21,23,27,28,30,36,36а,36б,38,42,42а,46,48,50,54,56,ульяновск,г,ефремова,ул,д.,0,0тп-289,1,103,105,107,123а,62,75,77,79,81,83,85,87,89,89/а,89а,91,91а,93,95,97,99а,ульяновск,г,камышинская,ул,д.,0,0,сев,№53,0вост,№53,28,30,34,36,40а,42,42а,43,49,51,57,59,61;Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Number,Street,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street,Street,Street,Number,O,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number,Number
1290;бз,воды,п.вырыпаевка,п.пригородный;O,O,O,O
1291;к-ца,воды,1.2,пер,рабочий,5,бараков;O,O,O,Street,Street,Street,O
1292;ульяновск,г,ленинского,комсомола,пр-кт,д.,27,ульяновск,г,карбышева,ул,д.,8,5,9,ульяновск,г,генерала,тюленева,пр-кт,д.,12,ульяновск,г,тюленева,пр-кт,д.,12;Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Number
1293;ульяновск,г,карбышева,ул,д.,9,5,8,ульяновск,г,генерала,тюленева,пр-кт,д.,12,ульяновск,г,тюленева,пр-кт,д.,0,12,ульяновск,г,ленинского,комсомола,пр-кт,д.,27;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Street,Street,Street,Number
1294;ульяновск,г,киевский,б-р,д.,17,15,19;Street,Street,Street,Street,Street,Number,Number,Number
1295;ульяновск,г,киевский,б-р,д.,15,17,19,11,ульяновск,г,карбышева,ул,д.,4;Street,Street,Street,Street,Street,Number,Number,Number,Number,Street,Street,Street,Street,Street,Street
1296;ульяновск,г,интернациональная,ул,д.,7,ульяновск,г,3,интернационала,ул,д.,7,ульяновск,г,12,сентября,ул,д.,92;Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Street,Number,Street,Street,Street,Number
